product_set_id,product_id
"[HOBBIES_1_707, HOBBIES_1_292]",HOBBIES_1_707
"[HOBBIES_1_707, HOBBIES_1_292]",HOBBIES_1_292
"[HOUSHOLD_2_004, FOODS_1_592]",HOUSHOLD_2_004
"[HOUSHOLD_2_004, FOODS_1_592]",FOODS_1_592
"[FOODS_3_577, FOODS_2_057]",FOODS_3_577
"[FOODS_3_577, FOODS_2_057]",FOODS_2_057
"[FOODS_3_295, FOODS_2_061]",FOODS_3_295
"[FOODS_3_295, FOODS_2_061]",FOODS_2_061
"[FOODS_3_577, FOODS_2_199]",FOODS_3_577
"[FOODS_3_577, FOODS_2_199]",FOODS_2_199
"[HOUSHOLD_1_153, FOODS_1_583]",HOUSHOLD_1_153
"[HOUSHOLD_1_153, FOODS_1_583]",FOODS_1_583
"[HOBBIES_1_775, FOODS_3_060]",HOBBIES_1_775
"[HOBBIES_1_775, FOODS_3_060]",FOODS_3_060
"[HOUSHOLD_1_285, FOODS_3_051]",HOUSHOLD_1_285
"[HOUSHOLD_1_285, FOODS_3_051]",FOODS_3_051
"[HOUSHOLD_2_251, FOODS_1_500]",HOUSHOLD_2_251
"[HOUSHOLD_2_251, FOODS_1_500]",FOODS_1_500
"[HOUSHOLD_1_795, HOBBIES_1_340]",HOUSHOLD_1_795
"[HOUSHOLD_1_795, HOBBIES_1_340]",HOBBIES_1_340
"[FOODS_3_883, FOODS_1_248]",FOODS_3_883
"[FOODS_3_883, FOODS_1_248]",FOODS_1_248
"[FOODS_2_069, FOODS_1_245]",FOODS_2_069
"[FOODS_2_069, FOODS_1_245]",FOODS_1_245
"[FOODS_1_522, HOUSHOLD_1_396]",FOODS_1_522
"[FOODS_1_522, HOUSHOLD_1_396]",HOUSHOLD_1_396
"[HOUSHOLD_1_153, FOODS_1_500]",HOUSHOLD_1_153
"[HOUSHOLD_1_153, FOODS_1_500]",FOODS_1_500
"[HOUSHOLD_2_981, FOODS_2_144]",HOUSHOLD_2_981
"[HOUSHOLD_2_981, FOODS_2_144]",FOODS_2_144
"[FOODS_1_867, HOUSHOLD_2_004]",FOODS_1_867
"[FOODS_1_867, HOUSHOLD_2_004]",HOUSHOLD_2_004
"[FOODS_2_668, FOODS_1_877]",FOODS_2_668
"[FOODS_2_668, FOODS_1_877]",FOODS_1_877
[FOODS_2_061],FOODS_2_061
"[FOODS_3_331, FOODS_3_845]",FOODS_3_331
"[FOODS_3_331, FOODS_3_845]",FOODS_3_845
"[FOODS_3_508, HOBBIES_1_895]",FOODS_3_508
"[FOODS_3_508, HOBBIES_1_895]",HOBBIES_1_895
"[FOODS_3_962, HOBBIES_1_983]",FOODS_3_962
"[FOODS_3_962, HOBBIES_1_983]",HOBBIES_1_983
"[FOODS_2_069, FOODS_3_051]",FOODS_2_069
"[FOODS_2_069, FOODS_3_051]",FOODS_3_051
"[FOODS_3_051, FOODS_3_949]",FOODS_3_051
"[FOODS_3_051, FOODS_3_949]",FOODS_3_949
"[HOUSHOLD_2_112, FOODS_3_390]",HOUSHOLD_2_112
"[HOUSHOLD_2_112, FOODS_3_390]",FOODS_3_390
"[HOBBIES_1_292, HOUSHOLD_1_795]",HOBBIES_1_292
"[HOBBIES_1_292, HOUSHOLD_1_795]",HOUSHOLD_1_795
"[HOUSHOLD_1_486, HOUSHOLD_1_148]",HOUSHOLD_1_486
"[HOUSHOLD_1_486, HOUSHOLD_1_148]",HOUSHOLD_1_148
"[FOODS_3_331, FOODS_3_051]",FOODS_3_331
"[FOODS_3_331, FOODS_3_051]",FOODS_3_051
"[HOUSHOLD_1_486, FOODS_2_160]",HOUSHOLD_1_486
"[HOUSHOLD_1_486, FOODS_2_160]",FOODS_2_160
"[FOODS_2_228, FOODS_1_248]",FOODS_2_228
"[FOODS_2_228, FOODS_1_248]",FOODS_1_248
"[FOODS_1_727, HOUSHOLD_2_607]",FOODS_1_727
"[FOODS_1_727, HOUSHOLD_2_607]",HOUSHOLD_2_607
"[FOODS_3_276, FOODS_2_061]",FOODS_3_276
"[FOODS_3_276, FOODS_2_061]",FOODS_2_061
"[FOODS_1_746, FOODS_2_069]",FOODS_1_746
"[FOODS_1_746, FOODS_2_069]",FOODS_2_069
"[FOODS_3_855, HOBBIES_1_895]",FOODS_3_855
"[FOODS_3_855, HOBBIES_1_895]",HOBBIES_1_895
"[FOODS_1_057, HOUSHOLD_1_285]",FOODS_1_057
"[FOODS_1_057, HOUSHOLD_1_285]",HOUSHOLD_1_285
"[HOUSHOLD_2_251, FOODS_1_739]",HOUSHOLD_2_251
"[HOUSHOLD_2_251, FOODS_1_739]",FOODS_1_739
"[HOUSHOLD_2_502, FOODS_1_154]",HOUSHOLD_2_502
"[HOUSHOLD_2_502, FOODS_1_154]",FOODS_1_154
"[FOODS_3_295, FOODS_2_144]",FOODS_3_295
"[FOODS_3_295, FOODS_2_144]",FOODS_2_144
"[FOODS_3_060, FOODS_3_390]",FOODS_3_060
"[FOODS_3_060, FOODS_3_390]",FOODS_3_390
"[FOODS_3_175, FOODS_2_038]",FOODS_3_175
"[FOODS_3_175, FOODS_2_038]",FOODS_2_038
"[FOODS_3_331, HOUSHOLD_1_013]",FOODS_3_331
"[FOODS_3_331, HOUSHOLD_1_013]",HOUSHOLD_1_013
"[FOODS_1_746, FOODS_2_091]",FOODS_1_746
"[FOODS_1_746, FOODS_2_091]",FOODS_2_091
"[HOUSHOLD_2_510, FOODS_2_516]",HOUSHOLD_2_510
"[HOUSHOLD_2_510, FOODS_2_516]",FOODS_2_516
"[FOODS_2_972, FOODS_2_846]",FOODS_2_972
"[FOODS_2_972, FOODS_2_846]",FOODS_2_846
[FOODS_3_883],FOODS_3_883
"[FOODS_1_522, HOBBIES_1_983]",FOODS_1_522
"[FOODS_1_522, HOBBIES_1_983]",HOBBIES_1_983
"[FOODS_1_727, FOODS_2_038]",FOODS_1_727
"[FOODS_1_727, FOODS_2_038]",FOODS_2_038
"[FOODS_2_057, FOODS_3_298]",FOODS_2_057
"[FOODS_2_057, FOODS_3_298]",FOODS_3_298
"[FOODS_2_199, FOODS_3_298]",FOODS_2_199
"[FOODS_2_199, FOODS_3_298]",FOODS_3_298
"[HOUSHOLD_2_609, FOODS_3_577]",HOUSHOLD_2_609
"[HOUSHOLD_2_609, FOODS_3_577]",FOODS_3_577
"[FOODS_2_280, HOBBIES_1_340]",FOODS_2_280
"[FOODS_2_280, HOBBIES_1_340]",HOBBIES_1_340
"[FOODS_1_882, FOODS_2_668]",FOODS_1_882
"[FOODS_1_882, FOODS_2_668]",FOODS_2_668
"[HOUSHOLD_2_813, FOODS_3_905]",HOUSHOLD_2_813
"[HOUSHOLD_2_813, FOODS_3_905]",FOODS_3_905
"[FOODS_2_280, HOUSHOLD_2_502]",FOODS_2_280
"[FOODS_2_280, HOUSHOLD_2_502]",HOUSHOLD_2_502
"[FOODS_3_216, FOODS_2_061]",FOODS_3_216
"[FOODS_3_216, FOODS_2_061]",FOODS_2_061
"[FOODS_1_625, HOBBIES_1_819]",FOODS_1_625
"[FOODS_1_625, HOBBIES_1_819]",HOBBIES_1_819
"[FOODS_2_814, HOBBIES_1_990]",FOODS_2_814
"[FOODS_2_814, HOBBIES_1_990]",HOBBIES_1_990
"[FOODS_3_577, FOODS_1_429]",FOODS_3_577
"[FOODS_3_577, FOODS_1_429]",FOODS_1_429
"[FOODS_1_746, FOODS_2_374]",FOODS_1_746
"[FOODS_1_746, FOODS_2_374]",FOODS_2_374
"[FOODS_1_739, FOODS_3_298]",FOODS_1_739
"[FOODS_1_739, FOODS_3_298]",FOODS_3_298
"[HOBBIES_1_707, FOODS_1_832]",HOBBIES_1_707
"[HOBBIES_1_707, FOODS_1_832]",FOODS_1_832
"[HOUSHOLD_2_813, FOODS_2_280]",HOUSHOLD_2_813
"[HOUSHOLD_2_813, FOODS_2_280]",FOODS_2_280
"[FOODS_3_295, FOODS_2_038]",FOODS_3_295
"[FOODS_3_295, FOODS_2_038]",FOODS_2_038
"[FOODS_3_060, FOODS_2_860]",FOODS_3_060
"[FOODS_3_060, FOODS_2_860]",FOODS_2_860
"[FOODS_3_905, FOODS_3_390]",FOODS_3_905
"[FOODS_3_905, FOODS_3_390]",FOODS_3_390
"[FOODS_2_860, HOBBIES_1_782]",FOODS_2_860
"[FOODS_2_860, HOBBIES_1_782]",HOBBIES_1_782
"[FOODS_3_508, HOUSHOLD_1_148]",FOODS_3_508
"[FOODS_3_508, HOUSHOLD_1_148]",HOUSHOLD_1_148
"[FOODS_3_331, HOBBIES_1_292]",FOODS_3_331
"[FOODS_3_331, HOBBIES_1_292]",HOBBIES_1_292
"[FOODS_3_577, FOODS_1_245]",FOODS_3_577
"[FOODS_3_577, FOODS_1_245]",FOODS_1_245
"[FOODS_1_553, FOODS_1_877]",FOODS_1_553
"[FOODS_1_553, FOODS_1_877]",FOODS_1_877
"[FOODS_1_522, FOODS_3_905]",FOODS_1_522
"[FOODS_1_522, FOODS_3_905]",FOODS_3_905
"[FOODS_2_490, FOODS_1_154]",FOODS_2_490
"[FOODS_2_490, FOODS_1_154]",FOODS_1_154
"[FOODS_2_972, FOODS_1_553]",FOODS_2_972
"[FOODS_2_972, FOODS_1_553]",FOODS_1_553
"[HOBBIES_1_775, FOODS_3_276]",HOBBIES_1_775
"[HOBBIES_1_775, FOODS_3_276]",FOODS_3_276
"[FOODS_3_331, FOODS_2_057]",FOODS_3_331
"[FOODS_3_331, FOODS_2_057]",FOODS_2_057
"[FOODS_3_331, FOODS_2_199]",FOODS_3_331
"[FOODS_3_331, FOODS_2_199]",FOODS_2_199
"[HOUSHOLD_1_065, HOUSHOLD_2_981]",HOUSHOLD_1_065
"[HOUSHOLD_1_065, HOUSHOLD_2_981]",HOUSHOLD_2_981
"[HOBBIES_1_895, FOODS_3_390]",HOBBIES_1_895
"[HOBBIES_1_895, FOODS_3_390]",FOODS_3_390
"[FOODS_3_905, HOBBIES_1_819]",FOODS_3_905
"[FOODS_3_905, HOBBIES_1_819]",HOBBIES_1_819
"[HOUSHOLD_2_813, FOODS_2_490]",HOUSHOLD_2_813
"[HOUSHOLD_2_813, FOODS_2_490]",FOODS_2_490
"[HOBBIES_1_707, FOODS_2_160]",HOBBIES_1_707
"[HOBBIES_1_707, FOODS_2_160]",FOODS_2_160
"[FOODS_3_060, FOODS_3_883]",FOODS_3_060
"[FOODS_3_060, FOODS_3_883]",FOODS_3_883
"[FOODS_2_057, FOODS_1_832]",FOODS_2_057
"[FOODS_2_057, FOODS_1_832]",FOODS_1_832
"[FOODS_2_199, FOODS_1_832]",FOODS_2_199
"[FOODS_2_199, FOODS_1_832]",FOODS_1_832
"[FOODS_2_337, HOUSHOLD_1_322]",FOODS_2_337
"[FOODS_2_337, HOUSHOLD_1_322]",HOUSHOLD_1_322
"[FOODS_1_882, HOUSHOLD_2_251]",FOODS_1_882
"[FOODS_1_882, HOUSHOLD_2_251]",HOUSHOLD_2_251
"[FOODS_3_210, FOODS_2_228]",FOODS_3_210
"[FOODS_3_210, FOODS_2_228]",FOODS_2_228
"[HOUSHOLD_2_251, FOODS_2_038]",HOUSHOLD_2_251
"[HOUSHOLD_2_251, FOODS_2_038]",FOODS_2_038
"[FOODS_1_592, FOODS_1_500]",FOODS_1_592
"[FOODS_1_592, FOODS_1_500]",FOODS_1_500
"[FOODS_1_882, FOODS_2_228]",FOODS_1_882
"[FOODS_1_882, FOODS_2_228]",FOODS_2_228
"[FOODS_2_058, FOODS_1_245]",FOODS_2_058
"[FOODS_2_058, FOODS_1_245]",FOODS_1_245
"[FOODS_1_057, FOODS_2_144]",FOODS_1_057
"[FOODS_1_057, FOODS_2_144]",FOODS_2_144
"[FOODS_1_757, FOODS_3_298]",FOODS_1_757
"[FOODS_1_757, FOODS_3_298]",FOODS_3_298
"[FOODS_3_295, HOUSHOLD_1_285]",FOODS_3_295
"[FOODS_3_295, HOUSHOLD_1_285]",HOUSHOLD_1_285
"[FOODS_1_342, HOUSHOLD_1_153]",FOODS_1_342
"[FOODS_1_342, HOUSHOLD_1_153]",HOUSHOLD_1_153
"[HOUSHOLD_1_013, FOODS_2_860]",HOUSHOLD_1_013
"[HOUSHOLD_1_013, FOODS_2_860]",FOODS_2_860
"[FOODS_1_739, FOODS_3_129]",FOODS_1_739
"[FOODS_1_739, FOODS_3_129]",FOODS_3_129
"[HOUSHOLD_2_609, FOODS_1_583]",HOUSHOLD_2_609
"[HOUSHOLD_2_609, FOODS_1_583]",FOODS_1_583
"[FOODS_1_757, HOUSHOLD_2_502]",FOODS_1_757
"[FOODS_1_757, HOUSHOLD_2_502]",HOUSHOLD_2_502
"[FOODS_2_516, FOODS_2_057]",FOODS_2_516
"[FOODS_2_516, FOODS_2_057]",FOODS_2_057
"[FOODS_1_522, FOODS_2_860]",FOODS_1_522
"[FOODS_1_522, FOODS_2_860]",FOODS_2_860
"[FOODS_2_516, FOODS_2_199]",FOODS_2_516
"[FOODS_2_516, FOODS_2_199]",FOODS_2_199
"[FOODS_1_746, FOODS_3_051]",FOODS_1_746
"[FOODS_1_746, FOODS_3_051]",FOODS_3_051
"[FOODS_1_036, FOODS_3_390]",FOODS_1_036
"[FOODS_1_036, FOODS_3_390]",FOODS_3_390
"[FOODS_3_905, HOBBIES_1_340]",FOODS_3_905
"[FOODS_3_905, HOBBIES_1_340]",HOBBIES_1_340
"[HOUSHOLD_2_251, FOODS_2_516]",HOUSHOLD_2_251
"[HOUSHOLD_2_251, FOODS_2_516]",FOODS_2_516
"[HOBBIES_1_340, FOODS_3_551]",HOBBIES_1_340
"[HOBBIES_1_340, FOODS_3_551]",FOODS_3_551
"[FOODS_1_727, FOODS_2_061]",FOODS_1_727
"[FOODS_1_727, FOODS_2_061]",FOODS_2_061
"[HOUSHOLD_1_013, FOODS_2_091]",HOUSHOLD_1_013
"[HOUSHOLD_1_013, FOODS_2_091]",FOODS_2_091
"[HOUSHOLD_2_502, FOODS_2_057]",HOUSHOLD_2_502
"[HOUSHOLD_2_502, FOODS_2_057]",FOODS_2_057
"[FOODS_3_060, FOODS_2_846]",FOODS_3_060
"[FOODS_3_060, FOODS_2_846]",FOODS_2_846
"[HOUSHOLD_2_502, FOODS_2_199]",HOUSHOLD_2_502
"[HOUSHOLD_2_502, FOODS_2_199]",FOODS_2_199
"[FOODS_3_060, FOODS_1_625]",FOODS_3_060
"[FOODS_3_060, FOODS_1_625]",FOODS_1_625
"[FOODS_3_905, FOODS_2_860]",FOODS_3_905
"[FOODS_3_905, FOODS_2_860]",FOODS_2_860
"[FOODS_3_051, HOBBIES_1_990]",FOODS_3_051
"[FOODS_3_051, HOBBIES_1_990]",HOBBIES_1_990
"[FOODS_3_976, HOUSHOLD_2_004]",FOODS_3_976
"[FOODS_3_976, HOUSHOLD_2_004]",HOUSHOLD_2_004
"[FOODS_2_490, FOODS_1_583]",FOODS_2_490
"[FOODS_2_490, FOODS_1_583]",FOODS_1_583
"[HOBBIES_1_292, HOUSHOLD_1_065]",HOBBIES_1_292
"[HOBBIES_1_292, HOUSHOLD_1_065]",HOUSHOLD_1_065
"[FOODS_3_157, FOODS_3_551]",FOODS_3_157
"[FOODS_3_157, FOODS_3_551]",FOODS_3_551
"[FOODS_1_522, FOODS_3_883]",FOODS_1_522
"[FOODS_1_522, FOODS_3_883]",FOODS_3_883
"[FOODS_3_331, FOODS_1_154]",FOODS_3_331
"[FOODS_3_331, FOODS_1_154]",FOODS_1_154
"[FOODS_1_882, FOODS_3_976]",FOODS_1_882
"[FOODS_1_882, FOODS_3_976]",FOODS_3_976
"[FOODS_3_295, FOODS_2_280]",FOODS_3_295
"[FOODS_3_295, FOODS_2_280]",FOODS_2_280
"[HOUSHOLD_1_396, HOUSHOLD_1_795]",HOUSHOLD_1_396
"[HOUSHOLD_1_396, HOUSHOLD_1_795]",HOUSHOLD_1_795
"[FOODS_1_553, HOUSHOLD_2_004]",FOODS_1_553
"[FOODS_1_553, HOUSHOLD_2_004]",HOUSHOLD_2_004
"[FOODS_1_057, FOODS_1_331]",FOODS_1_057
"[FOODS_1_057, FOODS_1_331]",FOODS_1_331
"[HOUSHOLD_1_486, HOUSHOLD_2_932]",HOUSHOLD_1_486
"[HOUSHOLD_1_486, HOUSHOLD_2_932]",HOUSHOLD_2_932
"[FOODS_2_158, FOODS_1_832]",FOODS_2_158
"[FOODS_2_158, FOODS_1_832]",FOODS_1_832
[FOODS_3_256],FOODS_3_256
"[FOODS_1_882, FOODS_2_846]",FOODS_1_882
"[FOODS_1_882, FOODS_2_846]",FOODS_2_846
"[FOODS_3_855, FOODS_2_374]",FOODS_3_855
"[FOODS_3_855, FOODS_2_374]",FOODS_2_374
"[HOUSHOLD_1_153, FOODS_3_390]",HOUSHOLD_1_153
"[HOUSHOLD_1_153, FOODS_3_390]",FOODS_3_390
[FOODS_3_157],FOODS_3_157
"[FOODS_1_746, FOODS_1_727]",FOODS_1_746
"[FOODS_1_746, FOODS_1_727]",FOODS_1_727
"[FOODS_3_129, FOODS_2_228]",FOODS_3_129
"[FOODS_3_129, FOODS_2_228]",FOODS_2_228
"[FOODS_3_390, FOODS_3_949]",FOODS_3_390
"[FOODS_3_390, FOODS_3_949]",FOODS_3_949
"[HOUSHOLD_1_486, FOODS_3_551]",HOUSHOLD_1_486
"[HOUSHOLD_1_486, FOODS_3_551]",FOODS_3_551
"[FOODS_3_508, HOUSHOLD_2_981]",FOODS_3_508
"[FOODS_3_508, HOUSHOLD_2_981]",HOUSHOLD_2_981
"[HOUSHOLD_1_148, FOODS_3_577]",HOUSHOLD_1_148
"[HOUSHOLD_1_148, FOODS_3_577]",FOODS_3_577
"[HOBBIES_1_292, FOODS_2_091]",HOBBIES_1_292
"[HOBBIES_1_292, FOODS_2_091]",FOODS_2_091
"[FOODS_3_295, HOBBIES_1_707]",FOODS_3_295
"[FOODS_3_295, HOBBIES_1_707]",HOBBIES_1_707
"[FOODS_2_469, HOBBIES_1_340]",FOODS_2_469
"[FOODS_2_469, HOBBIES_1_340]",HOBBIES_1_340
"[HOUSHOLD_1_013, HOUSHOLD_1_322]",HOUSHOLD_1_013
"[HOUSHOLD_1_013, HOUSHOLD_1_322]",HOUSHOLD_1_322
"[FOODS_3_976, HOUSHOLD_1_322]",FOODS_3_976
"[FOODS_3_976, HOUSHOLD_1_322]",HOUSHOLD_1_322
"[HOUSHOLD_2_981, HOUSHOLD_2_502]",HOUSHOLD_2_981
"[HOUSHOLD_2_981, HOUSHOLD_2_502]",HOUSHOLD_2_502
"[FOODS_2_972, FOODS_2_337]",FOODS_2_972
"[FOODS_2_972, FOODS_2_337]",FOODS_2_337
"[FOODS_3_331, HOUSHOLD_1_153]",FOODS_3_331
"[FOODS_3_331, HOUSHOLD_1_153]",HOUSHOLD_1_153
"[FOODS_3_157, FOODS_2_516]",FOODS_3_157
"[FOODS_3_157, FOODS_2_516]",FOODS_2_516
"[FOODS_2_144, FOODS_2_057]",FOODS_2_144
"[FOODS_2_144, FOODS_2_057]",FOODS_2_057
"[FOODS_2_144, FOODS_2_199]",FOODS_2_144
"[FOODS_2_144, FOODS_2_199]",FOODS_2_199
"[HOUSHOLD_2_609, HOBBIES_1_707]",HOUSHOLD_2_609
"[HOUSHOLD_2_609, HOBBIES_1_707]",HOBBIES_1_707
"[FOODS_2_668, HOUSHOLD_1_148]",FOODS_2_668
"[FOODS_2_668, HOUSHOLD_1_148]",HOUSHOLD_1_148
"[HOBBIES_1_775, FOODS_2_144]",HOBBIES_1_775
"[HOBBIES_1_775, FOODS_2_144]",FOODS_2_144
"[FOODS_3_051, FOODS_2_516]",FOODS_3_051
"[FOODS_3_051, FOODS_2_516]",FOODS_2_516
[HOUSHOLD_1_709],HOUSHOLD_1_709
"[FOODS_3_175, FOODS_1_748]",FOODS_3_175
"[FOODS_3_175, FOODS_1_748]",FOODS_1_748
"[FOODS_3_855, FOODS_3_157]",FOODS_3_855
"[FOODS_3_855, FOODS_3_157]",FOODS_3_157
"[FOODS_2_058, FOODS_2_860]",FOODS_2_058
"[FOODS_2_058, FOODS_2_860]",FOODS_2_860
"[FOODS_3_060, FOODS_1_248]",FOODS_3_060
"[FOODS_3_060, FOODS_1_248]",FOODS_1_248
"[HOBBIES_1_775, FOODS_1_429]",HOBBIES_1_775
"[HOBBIES_1_775, FOODS_1_429]",FOODS_1_429
"[FOODS_3_508, FOODS_1_429]",FOODS_3_508
"[FOODS_3_508, FOODS_1_429]",FOODS_1_429
"[FOODS_2_038, FOODS_1_748]",FOODS_2_038
"[FOODS_2_038, FOODS_1_748]",FOODS_1_748
"[FOODS_1_739, HOBBIES_1_819]",FOODS_1_739
"[FOODS_1_739, HOBBIES_1_819]",HOBBIES_1_819
"[FOODS_3_905, FOODS_3_210]",FOODS_3_905
"[FOODS_3_905, FOODS_3_210]",FOODS_3_210
"[FOODS_3_256, HOUSHOLD_1_396]",FOODS_3_256
"[FOODS_3_256, HOUSHOLD_1_396]",HOUSHOLD_1_396
"[FOODS_1_522, HOUSHOLD_1_065]",FOODS_1_522
"[FOODS_1_522, HOUSHOLD_1_065]",HOUSHOLD_1_065
"[FOODS_2_490, FOODS_1_757]",FOODS_2_490
"[FOODS_2_490, FOODS_1_757]",FOODS_1_757
"[FOODS_2_158, FOODS_3_129]",FOODS_2_158
"[FOODS_2_158, FOODS_3_129]",FOODS_3_129
"[FOODS_2_972, FOODS_2_069]",FOODS_2_972
"[FOODS_2_972, FOODS_2_069]",FOODS_2_069
"[FOODS_1_739, HOUSHOLD_1_396]",FOODS_1_739
"[FOODS_1_739, HOUSHOLD_1_396]",HOUSHOLD_1_396
"[FOODS_3_508, HOUSHOLD_1_795]",FOODS_3_508
"[FOODS_3_508, HOUSHOLD_1_795]",HOUSHOLD_1_795
"[FOODS_2_158, HOUSHOLD_2_607]",FOODS_2_158
"[FOODS_2_158, HOUSHOLD_2_607]",HOUSHOLD_2_607
"[FOODS_2_280, FOODS_1_592]",FOODS_2_280
"[FOODS_2_280, FOODS_1_592]",FOODS_1_592
"[FOODS_1_248, HOUSHOLD_2_502]",FOODS_1_248
"[FOODS_1_248, HOUSHOLD_2_502]",HOUSHOLD_2_502
"[FOODS_3_295, FOODS_3_551]",FOODS_3_295
"[FOODS_3_295, FOODS_3_551]",FOODS_3_551
"[FOODS_1_036, FOODS_2_490]",FOODS_1_036
"[FOODS_1_036, FOODS_2_490]",FOODS_2_490
"[HOUSHOLD_2_813, HOUSHOLD_1_013]",HOUSHOLD_2_813
"[HOUSHOLD_2_813, HOUSHOLD_1_013]",HOUSHOLD_1_013
"[HOUSHOLD_2_510, FOODS_1_522]",HOUSHOLD_2_510
"[HOUSHOLD_2_510, FOODS_1_522]",FOODS_1_522
"[FOODS_1_057, FOODS_1_832]",FOODS_1_057
"[FOODS_1_057, FOODS_1_832]",FOODS_1_832
"[FOODS_2_972, HOUSHOLD_2_004]",FOODS_2_972
"[FOODS_2_972, HOUSHOLD_2_004]",HOUSHOLD_2_004
"[FOODS_3_905, FOODS_3_976]",FOODS_3_905
"[FOODS_3_905, FOODS_3_976]",FOODS_3_976
"[FOODS_3_855, HOUSHOLD_1_065]",FOODS_3_855
"[FOODS_3_855, HOUSHOLD_1_065]",HOUSHOLD_1_065
"[FOODS_1_057, HOBBIES_1_707]",FOODS_1_057
"[FOODS_1_057, HOBBIES_1_707]",HOBBIES_1_707
"[FOODS_2_144, FOODS_2_091]",FOODS_2_144
"[FOODS_2_144, FOODS_2_091]",FOODS_2_091
"[FOODS_3_883, FOODS_2_218]",FOODS_3_883
"[FOODS_3_883, FOODS_2_218]",FOODS_2_218
[HOBBIES_1_819],HOBBIES_1_819
"[FOODS_1_739, FOODS_3_175]",FOODS_1_739
"[FOODS_1_739, FOODS_3_175]",FOODS_3_175
"[HOUSHOLD_2_251, HOBBIES_1_340]",HOUSHOLD_2_251
"[HOUSHOLD_2_251, HOBBIES_1_340]",HOBBIES_1_340
"[FOODS_1_331, FOODS_3_577]",FOODS_1_331
"[FOODS_1_331, FOODS_3_577]",FOODS_3_577
"[HOUSHOLD_2_813, FOODS_3_051]",HOUSHOLD_2_813
"[HOUSHOLD_2_813, FOODS_3_051]",FOODS_3_051
"[FOODS_1_553, FOODS_2_144]",FOODS_1_553
"[FOODS_1_553, FOODS_2_144]",FOODS_2_144
"[FOODS_1_757, FOODS_1_748]",FOODS_1_757
"[FOODS_1_757, FOODS_1_748]",FOODS_1_748
"[FOODS_3_256, HOBBIES_1_707]",FOODS_3_256
"[FOODS_3_256, HOBBIES_1_707]",HOBBIES_1_707
"[FOODS_2_337, FOODS_2_228]",FOODS_2_337
"[FOODS_2_337, FOODS_2_228]",FOODS_2_228
"[FOODS_2_814, FOODS_2_490]",FOODS_2_814
"[FOODS_2_814, FOODS_2_490]",FOODS_2_490
"[FOODS_3_845, HOUSHOLD_2_112]",FOODS_3_845
"[FOODS_3_845, HOUSHOLD_2_112]",HOUSHOLD_2_112
[FOODS_1_867],FOODS_1_867
"[FOODS_2_057, FOODS_3_949]",FOODS_2_057
"[FOODS_2_057, FOODS_3_949]",FOODS_3_949
"[FOODS_2_199, FOODS_3_949]",FOODS_2_199
"[FOODS_2_199, FOODS_3_949]",FOODS_3_949
"[HOUSHOLD_2_932, HOUSHOLD_2_502]",HOUSHOLD_2_932
"[HOUSHOLD_2_932, HOUSHOLD_2_502]",HOUSHOLD_2_502
"[FOODS_2_668, FOODS_2_160]",FOODS_2_668
"[FOODS_2_668, FOODS_2_160]",FOODS_2_160
"[FOODS_3_855, FOODS_3_962]",FOODS_3_855
"[FOODS_3_855, FOODS_3_962]",FOODS_3_962
"[FOODS_3_949, FOODS_1_500]",FOODS_3_949
"[FOODS_3_949, FOODS_1_500]",FOODS_1_500
"[HOBBIES_1_895, FOODS_1_832]",HOBBIES_1_895
"[HOBBIES_1_895, FOODS_1_832]",FOODS_1_832
"[HOUSHOLD_2_112, FOODS_1_522]",HOUSHOLD_2_112
"[HOUSHOLD_2_112, FOODS_1_522]",FOODS_1_522
"[FOODS_3_256, FOODS_1_727]",FOODS_3_256
"[FOODS_3_256, FOODS_1_727]",FOODS_1_727
"[FOODS_3_256, HOUSHOLD_2_510]",FOODS_3_256
"[FOODS_3_256, HOUSHOLD_2_510]",HOUSHOLD_2_510
"[FOODS_3_855, FOODS_1_877]",FOODS_3_855
"[FOODS_3_855, FOODS_1_877]",FOODS_1_877
"[FOODS_1_342, FOODS_3_295]",FOODS_1_342
"[FOODS_1_342, FOODS_3_295]",FOODS_3_295
"[HOUSHOLD_2_004, FOODS_1_748]",HOUSHOLD_2_004
"[HOUSHOLD_2_004, FOODS_1_748]",FOODS_1_748
"[FOODS_3_390, FOODS_2_860]",FOODS_3_390
"[FOODS_3_390, FOODS_2_860]",FOODS_2_860
"[FOODS_2_158, FOODS_3_175]",FOODS_2_158
"[FOODS_2_158, FOODS_3_175]",FOODS_3_175
"[HOUSHOLD_2_112, FOODS_1_331]",HOUSHOLD_2_112
"[HOUSHOLD_2_112, FOODS_1_331]",FOODS_1_331
"[FOODS_2_069, HOUSHOLD_2_004]",FOODS_2_069
"[FOODS_2_069, HOUSHOLD_2_004]",HOUSHOLD_2_004
"[FOODS_2_846, FOODS_1_245]",FOODS_2_846
"[FOODS_2_846, FOODS_1_245]",FOODS_1_245
"[FOODS_2_069, FOODS_2_280]",FOODS_2_069
"[FOODS_2_069, FOODS_2_280]",FOODS_2_280
"[HOUSHOLD_1_285, FOODS_2_144]",HOUSHOLD_1_285
"[HOUSHOLD_1_285, FOODS_2_144]",FOODS_2_144
"[HOUSHOLD_1_709, HOUSHOLD_1_322]",HOUSHOLD_1_709
"[HOUSHOLD_1_709, HOUSHOLD_1_322]",HOUSHOLD_1_322
"[FOODS_3_276, HOUSHOLD_1_013]",FOODS_3_276
